Цех,Ст_№_ГПА,Дата,ГТУ1_В,ГТУ1_Г,ГТУ1_О,ГТУ2_В,ГТУ2_Г,ГТУ2_О,ГТУ3_В,ГТУ3_Г,ГТУ3_О,ГТУ4_В,ГТУ4_Г,ГТУ4_О,ГТУ5_В,ГТУ5_Г,ГТУ5_О,ГТУ6_В,ГТУ6_Г,ГТУ6_О,ЦБН1_В,ЦБН1_Г,ЦБН1_О,ЦБН2_В,ЦБН2_Г,ЦБН2_О,ЦБН3_В,ЦБН3_Г,ЦБН4_В,ЦБН4_Г,ЦБН4_О,ЦБН4_NТВД,ЦБН4_NТНД,ЦБН4_3,ЦБН4_Рвх,ЦБН4_Рвых,Оценка_ГТУ,Оценка_ЦБН,Оценка_ГПА,Прибор,ЧД_Гц,Наработка_ГТУ_ч,Примечание,Филиал,КС,Тип_ГПА,Тип_ГТУ,Тип_ЦБК
Цех_4,43,2014-06-17 08:00:00,3.0,3.3,4.5,8.1,9.2,7.1,,,,5.1,5.1,3.8,3.1,4.3,4.1,4.1,3.9,4.6,1.6,1.5,1.5,,,,,,,,,7354.0,5300.0,4490.0,,,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2014-07-21 14:30:00,2.0,2.3,2.7,6.7,7.0,3.7,,,,3.5,4.3,3.0,3.3,4.4,2.4,3.0,4.4,3.6,2.1,1.9,1.2,,,,,,,,,7332.0,5284.0,4395.0,,,хорошо,отлично,хорошо,ВК-5М №12633,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2014-08-22 08:40:00,2.3,,,,4.9,,,,,,3.7,,,4.5,,,4.6,,1.9,1.5,1.1,,,,,,,,,7280.0,5190.0,4640.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2014-10-20 16:00:00,3.1,2.9,4.8,7.7,7.3,4.7,,,,4.5,4.7,3.0,3.8,4.3,3.9,2.8,4.0,3.9,1.5,1.2,1.3,,,,,,,,,7260.0,5244.0,4620.0,,,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2014-11-24 09:30:00,3.3,2.5,4.9,5.5,5.6,4.4,,,,4.4,4.1,2.6,4.2,4.7,3.3,3.3,3.4,3.0,1.5,1.3,1.1,,,,,,,,,7113.0,5088.0,4510.0,,,отлично,отлично,отлично,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2014-12-12 09:40:00,2.8,2.7,4.6,6.3,4.5,4.8,,,,4.2,4.5,2.6,4.3,5.4,3.8,2.9,3.0,3.5,1.7,1.2,1.2,,,,,,,,,7180.0,5105.0,4325.0,,,отлично,отлично,отлично,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2015-02-12 16:00:00,1.8,4.2,3.0,7.8,5.3,2.9,,,,3.4,3.8,2.6,4.2,5.1,3.3,5.4,5.4,5.0,2.2,1.7,1.3,,,,,,,,,7315.0,5280.0,4590.0,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,перед ремонтом,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2015-06-25 09:10:00,3.9,3.4,4.7,9.1,9.6,5.0,,,,3.9,4.8,3.0,4.0,4.3,3.0,4.8,5.2,5.0,1.6,1.0,1.0,,,,,,,,,7357.0,5214.0,4340.0,,,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2015-07-17 09:00:00,4.1,3.8,5.7,7.4,7.6,3.2,,,,3.9,4.7,3.3,4.4,4.5,3.9,4.3,4.6,5.0,1.9,1.4,1.8,,,,,,,,,7362.0,5300.0,4622.0,,,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2015-08-31 10:00:00,4.0,4.1,5.6,7.1,7.5,3.2,,,,4.0,4.6,3.2,4.2,4.4,3.6,4.5,4.5,5.0,1.8,1.5,1.7,,,,,,,,,7330.0,5309.0,4590.0,,,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2015-09-25 14:00:00,2.6,2.6,3.5,4.1,4.1,3.0,,,,3.0,3.7,3.1,6.3,3.9,2.9,8.1,7.6,12.5,2.2,2.1,1.6,,,,,,,,,7520.0,5470.0,4584.0,,,допустимо,отлично,допустимо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2015-10-19 10:00:00,2.5,3.3,5.9,5.7,5.8,5.3,,,,4.3,4.2,4.2,4.9,5.3,4.0,4.5,4.6,5.2,2.1,1.7,1.3,,,,,,,,,7240.0,5200.0,4580.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2015-11-30 10:00:00,2.6,3.3,6.0,5.6,5.7,5.0,,,,4.4,4.0,4.0,5.0,5.1,4.0,4.8,4.7,5.5,2.3,2.0,1.6,,,,,,,,,7160.0,5100.0,4520.0,50.4,60.3,отлично,отлично,отлично,ВК-5М №12633,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2016-03-15 11:00:00,3.7,4.3,5.7,3.7,3.2,3.5,,,,5.4,5.6,4.0,5.0,4.9,4.0,4.8,4.8,5.5,2.0,1.6,1.2,,,,,,,,,7190.0,5145.0,4430.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,до СР,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2016-04-06 16:00:00,2.5,3.3,3.8,8.5,7.2,2.6,,,,3.4,6.8,3.7,3.8,4.6,2.7,4.3,5.0,4.2,1.7,1.6,1.1,,,,,,,,,7300.0,5230.0,4400.0,62.0,73.6,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,после СР,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2016-05-31 17:00:00,4.0,3.2,5.4,,5.2,,,,,,3.7,,,4.8,,,3.7,,1.4,1.4,0.9,,,,,,,,,7323.0,5234.0,4312.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2016-07-08 10:00:00,,3.5,,,6.0,,,,,,4.0,,,4.7,,,4.0,,1.6,1.5,1.0,,,,,,,,,7350.0,5240.0,4300.0,49.0,64.9,отлично,отлично,отлично,ВК-5М №12633,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2016-08-11 16:00:00,2.8,3.2,3.5,,8.9,,,,,,4.3,,,4.4,,,4.3,4.0,1.5,1.4,1.1,,,,,,,,,7324.0,5202.0,4400.0,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2016-11-22 11:00:00,4.5,4.3,5.9,4.8,,,,,,3.8,,,,4.9,,,4.1,,1.7,1.6,1.2,,,,,,,,,7208.0,5178.0,4444.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2016-12-16 09:00:00,3.6,3.5,4.6,7.3,,,,,,,4.6,,,5.0,,,5.6,,1.6,1.8,1.4,,,,,,,,,7170.0,5220.0,4620.0,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2017-01-30 16:30:00,3.7,4.2,6.3,4.8,,,,,,3.8,,,,4.9,,,5.2,,1.8,1.7,1.2,,,,,,,,,7245.0,5200.0,4330.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2017-05-29 10:00:00,4.0,4.3,6.2,5.0,,,,,,4.0,,,,5.0,,,5.5,,1.7,1.6,1.2,,,,,,,,,7340.0,5330.0,4475.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2017-09-20 14:00:00,3.9,4.4,6.3,4.8,5.4,,,,,3.1,5.7,,4.9,4.6,,4.2,3.5,,2.1,2.1,1.3,,,,,,,,,7347.0,5331.0,4600.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2017-10-27 15:00:00,3.1,3.5,4.7,3.4,,,,,,3.9,,,4.8,,,4.4,,,2.0,1.5,1.1,,,,,,,,,7235.0,5223.0,4660.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2017-11-30 10:00:00,3.0,3.3,4.6,3.1,,,,,,4.0,,,4.5,,,4.2,,,1.8,1.6,1.2,,,,,,,,,7320.0,5310.0,4530.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2017-12-25 16:00:00,2.8,2.5,3.3,4.1,,,,,,3.7,,,5.3,,,4.7,,,1.3,1.2,1.2,,,,,,,,,7130.0,5120.0,4400.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2018-01-29 14:00:00,3.7,4.2,6.0,3.9,5.4,2.6,,,,4.5,5.7,3.7,6.1,4.8,2.7,7.3,5.3,4.0,1.7,1.5,1.3,,,,,,,,,7220.0,5220.0,4550.0,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2018-03-23 16:00:00,5.4,6.9,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,7170.0,5080.0,4500.0,,,допустимо,отлично,допустимо,"SKF-GX,№71014",10 - 1000,,на кольце,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2018-03-26 16:00:00,2.3,3.1,3.5,4.2,4.7,3.8,,,,5.4,3.7,2.8,6.7,4.7,6.2,4.8,4.2,4.8,1.7,1.7,1.3,,,,,,,,,7230.0,5130.0,4620.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,работа в трассу,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2018-03-27 09:50:00,4.7,2.7,3.4,4.6,4.0,4.5,,,,6.1,4.2,3.0,6.7,4.7,5.5,4.7,4.2,4.8,1.7,1.6,1.4,,,,,,,,,7218.0,5143.0,4620.0,60.4,72.6,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,работа в трассу,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2018-03-27 10:50:00,3.3,2.6,4.1,4.8,5.1,2.6,,,,5.6,4.4,2.9,6.0,5.8,4.2,5.8,6.8,5.6,2.0,1.8,1.7,,,,,,,,,7260.0,5206.0,4700.0,60.1,72.6,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,работа в трассу,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2018-03-27 11:50:00,3.1,2.8,3.9,5.3,4.2,3.0,,,,6.0,3.6,2.9,5.3,3.9,5.0,4.3,4.4,4.7,1.6,1.7,1.5,,,,,,,,,7200.0,5107.0,4542.0,60.9,72.7,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,работа в трассу,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2018-03-29 11:02:00,2.7,3.2,4.1,4.4,4.6,3.1,,,,6.5,4.7,4.9,5.9,6.0,3.6,4.3,5.4,6.8,2.0,1.6,1.5,,,,,,,,,7274.0,5176.0,4621.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,работа в трассу,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2018-05-31 10:00:00,3.0,3.0,4.0,4.0,,,,,,5.8,,,,6.2,,7.0,,,1.9,1.8,1.7,,,,,,,,,7400.0,5310.0,4550.0,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,работа в трассу,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2018-06-22 16:00:00,5.2,2.9,3.9,6.5,6.5,4.7,,,,5.6,,,7.9,8.0,,,5.4,7.6,1.8,1.6,1.3,,,,,,,,,7455.0,5250.0,4493.0,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,работа в трассу,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2018-10-24 09:30:00,2.5,3.0,3.8,6.8,4.5,4.5,,,,6.9,6.5,4.3,6.4,4.5,4.3,4.6,5.2,5.1,1.6,1.7,1.3,,,,,,,,,7390.0,5240.0,4518.6,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,пуск после КРТТ площадки КС КЦ№4,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2018-12-29 09:30:00,2.7,2.5,2.6,4.6,4.4,4.2,,,,6.4,6.2,5.3,5.0,6.8,5.3,,5.6,4.7,1.5,1.3,1.3,,,,,,,,,7235.0,5223.0,4660.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,работа в трассу,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2019-01-29 10:30:00,2.5,3.2,2.9,5.0,5.2,5.1,,,,6.4,4.2,2.3,5.1,4.4,3.4,5.8,5.2,5.3,3.7,2.8,2.9,,,,,,,,,7280.0,5250.0,4600.0,,,отлично,допустимо,допустимо,"SKF-GX,№71014",10 - 1000,,работа в трассу,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2019-02-08 15:00:00,2.7,2.8,3.7,4.2,4.0,5.0,,,,6.1,6.1,3.2,7.2,5.3,5.0,8.1,6.5,5.0,1.9,1.5,1.6,,,,,,,,,7290.0,5300.0,4600.0,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2019-02-27 15:00:00,3.7,4.2,6.9,4.3,5.2,3.8,,,,6.9,6.4,3.7,,5.1,6.3,,6.1,6.2,1.9,1.8,1.2,,,,,,,,,7200.0,5120.0,4550.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2019-03-01 16:00:00,2.5,3.3,3.8,8.5,7.2,2.6,,,,3.4,6.8,3.7,3.8,4.6,2.7,4.3,5.0,4.2,1.7,1.6,1.1,,,,,,,,,7300.0,5230.0,4400.0,62.0,73.6,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2019-03-15 15:00:00,2.8,3.8,3.8,7.4,4.8,4.2,,,,6.5,5.7,3.7,7.2,5.2,5.3,,7.1,4.7,2.5,1.5,1.6,,,,,,,,,7400.0,5310.0,4550.0,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2019-04-15 11:00:00,4.5,4.3,5.9,4.2,4.7,3.8,,,,5.4,3.7,2.8,6.7,4.7,7.2,4.8,4.2,4.8,2.5,1.6,1.2,,,,,,,,,7210.0,5180.0,4440.0,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2019-04-29 09:00:00,3.6,3.5,4.6,4.6,4.0,4.5,,,,6.1,4.2,3.0,7.5,4.7,5.5,4.7,4.2,4.8,2.7,1.8,1.4,,,,,,,,,7170.0,5220.0,4620.0,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2019-05-14 08:00:00,3.6,3.5,4.6,4.6,4.0,4.5,,,,6.1,4.2,3.0,7.5,4.7,5.5,4.7,4.2,4.8,2.7,1.8,1.4,,,,,,,,,7520.0,5360.0,4540.0,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2019-05-28 09:00:00,2.9,5.6,8.9,3.8,6.4,3.8,,,,3.2,4.2,4.0,6.3,5.4,5.3,,7.1,6.7,2.4,1.7,1.4,,,,,,,,,7430.0,5250.0,4600.0,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2019-06-05 16:00:00,3.1,2.9,4.8,7.9,7.3,4.7,,,,4.5,4.7,3.0,3.8,4.3,3.9,2.8,4.0,3.9,1.9,1.2,1.3,,,,,,,,,7260.0,5244.0,4620.0,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2019-07-04 16:00:00,3.3,2.9,5.2,8.3,7.1,4.9,,,,4.1,5.2,2.5,3.1,4.4,3.6,2.2,4.2,4.4,2.0,1.1,1.5,,,,,,,,,7250.0,5220.0,4600.0,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2019-09-24 16:00:00,3.0,2.8,4.5,5.2,5.6,4.1,,,,4.2,5.0,2.1,3.4,4.9,3.1,5.2,5.4,4.2,1.9,1.3,1.7,,,,,,,,,7290.0,5300.0,4600.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2019-10-03 08:30:00,3.1,2.7,4.0,4.1,4.7,3.4,,,,5.8,5.2,3.9,6.1,4.7,5.5,6.7,6.1,3.5,1.4,1.8,1.1,,,,,,,,,7250.0,5220.0,4600.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2019-12-19 14:00:00,2.8,3.8,3.8,4.2,4.7,3.8,,,,6.1,6.1,3.2,5.1,4.4,3.4,4.7,4.2,4.8,1.5,1.3,1.3,,,,,,,,,7210.0,5180.0,4440.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-01-30 14:00:00,2.9,3.3,4.5,4.0,3.2,3.0,,,,3.6,4.1,4.6,4.0,5.5,3.3,4.8,7.1,5.5,1.7,1.4,1.4,,,,,,,,,7079.0,5241.0,4642.0,55.7,66.0,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-02-10 14:00:00,3.7,4.2,6.0,3.7,3.2,3.5,,,,4.5,5.7,3.7,6.7,4.7,6.2,4.8,4.8,5.5,1.3,1.2,1.2,,,,,,,,,7230.0,5130.0,4620.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-02-27 14:00:00,3.6,2.8,4.2,5.2,3.9,2.7,,,,6.1,5.7,2.4,6.3,4.8,4.7,8.1,4.8,3.7,2.3,1.7,1.9,,,,,,,,,7150.0,5050.0,4510.0,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-03-09 14:00:00,3.7,4.3,5.7,3.7,3.2,3.5,,,,5.4,5.9,4.0,5.1,4.9,4.0,4.8,4.8,5.5,2.1,1.6,1.2,,,,,,,,,7400.0,5310.0,4550.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-03-23 14:00:00,2.6,3.3,6.3,5.6,5.7,5.0,,,,4.4,4.0,4.0,5.0,5.1,4.0,4.8,4.7,5.5,2.2,2.0,1.6,,,,,,,,,7210.0,5180.0,4440.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-04-03 14:00:00,3.8,1.9,3.3,2.9,2.4,2.9,,,,5.7,4.5,3.5,2.2,4.4,5.2,2.9,5.1,5.2,1.7,1.9,1.6,,,,,,,,,7150.0,5240.0,4520.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-04-27 14:00:00,5.4,3.7,5.5,5.8,5.4,4.4,,,,6.4,4.2,4.6,4.6,5.7,3.5,4.9,7.8,6.9,1.8,1.4,1.4,,,,,,,,,7150.0,5262.0,4610.0,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-05-06 14:00:00,5.2,2.5,4.0,6.0,4.7,4.8,,,,5.3,5.9,3.7,4.0,6.0,4.2,4.4,6.9,4.4,1.5,1.8,1.4,,,,,,,,,7286.0,5311.0,4525.0,53.8,63.0,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-05-26 14:00:00,4.9,3.9,6.3,6.4,6.1,6.9,,,,6.9,6.1,6.4,4.7,5.7,4.2,4.7,5.2,6.6,1.6,2.6,1.5,,,,,,,,,7140.0,5280.0,4600.0,60.0,69.9,отлично,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-06-04 14:00:00,4.5,3.2,5.2,6.3,5.3,4.9,,,,5.5,4.5,2.9,4.2,5.1,3.3,5.4,5.4,5.0,2.2,1.7,1.3,,,,,,,,,7300.0,5310.0,4650.0,60.1,70.6,отлично,отлично,отлично,ВК-5М №12628,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-06-22 14:00:00,4.3,2.8,5.5,6.6,5.8,4.0,,,,5.1,4.9,3.0,4.0,5.9,3.4,5.8,5.5,4.5,2.0,1.7,1.1,,,,,,,,,7450.0,5380.0,4700.0,61.3,71.2,отлично,отлично,отлично,ВК-5М №12628,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-07-13 14:00:00,4.2,3.1,6.5,7.2,5.2,3.8,,,,5.5,4.0,2.5,5.0,4.0,3.0,6.8,5.1,3.2,2.2,1.2,1.0,,,,,,,,,7430.0,5220.0,4330.0,53.57,61.44,хорошо,отлично,хорошо,ВК-5М №12628,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-08-05 14:00:00,2.6,2.6,5.5,5.2,4.5,2.6,,,,5.2,3.2,2.0,5.5,3.3,2.2,7.2,5.2,2.2,2.1,1.1,0.8,,,,,,,,,7510.0,5350.0,4550.0,52.1,60.4,хорошо,отлично,хорошо,ВК-5М №12628,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-08-24 14:00:00,3.1,2.0,4.4,5.4,4.0,2.7,,,,5.0,3.74,1.5,6.4,3.7,1.4,7.7,5.0,2.8,2.0,1.4,0.5,,,,,,,,,7450.0,5280.0,4490.0,58.77,69.01,хорошо,отлично,хорошо,ВК-5М №12628,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-09-09 14:00:00,3.0,2.3,4.1,4.0,4.3,2.7,,,,7.6,6.1,4.4,6.3,6.6,6.6,8.1,7.0,4.4,1.4,1.8,1.3,,,,,,,,,7450.0,5280.0,4490.0,58.77,69.01,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-09-22 14:00:00,2.15,3.7,4.2,4.7,3.4,2.7,,,,6.3,7.3,2.7,5.7,5.4,5.7,9.0,6.9,5.1,2.1,2.2,1.9,,,,,,,,,7410.0,5290.0,4570.0,51.36,59.11,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-10-13 14:00:00,2.6,2.9,3.3,6.9,4.5,2.8,,,,5.7,4.3,2.5,6.3,4.4,6.1,4.9,5.6,4.1,1.7,1.7,1.3,,,,,,,,,7370.0,5250.0,4530.0,59.3,70.1,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,43,2020-10-23 14:00:00,2.9,2.0,3.0,7.3,5.2,3.0,,,,6.7,4.4,2.0,6.0,4.3,5.2,6.6,5.2,4.3,2.2,1.2,1.4,,,,,,,,,7420.0,5300.0,4550.0,59.5,70.7,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
