,Цех,Ст_№_ГПА,Дата,ГТУ1_В,ГТУ1_Г,ГТУ1_О,ГТУ2_В,ГТУ2_Г,ГТУ2_О,ГТУ3_В,ГТУ3_Г,ГТУ3_О,ГТУ4_В,ГТУ4_Г,ГТУ4_О,ГТУ5_В,ГТУ5_Г,ГТУ5_О,ГТУ6_В,ГТУ6_Г,ГТУ6_О,ЦБН1_В,ЦБН1_Г,ЦБН1_О,ЦБН2_В,ЦБН2_Г,ЦБН2_О,ЦБН3_В,ЦБН3_Г,ЦБН4_В,ЦБН4_Г,ЦБН4_О,ЦБН4_NТВД,ЦБН4_NТНД,ЦБН4_3,ЦБН4_Рвх,ЦБН4_Рвых,Оценка_ГТУ,Оценка_ЦБН,Оценка_ГПА,Прибор,ЧД_Гц,Наработка_ГТУ_ч,Примечание,Филиал,КС,Тип_ГПА,Тип_ГТУ,Тип_ЦБК,Макс_ГТУ,Макс_V_ЦБН,Макс_S_ЦБН
4813,Цех_4,46,2016-05-31 17:00:00,1.7,2.3,3.1,2.5,,,,,,,2.8,,,3.6,,,6.2,,1.8,1.3,1.2,,,,,,,,,7130.0,5084.0,4278.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.2,1.8,
4814,Цех_4,46,2016-08-23 15:00:00,1.8,1.8,2.8,2.0,,,,,,2.6,,,,3.8,,,6.6,,1.3,1.1,0.9,,,,,,,,,7146.0,5064.0,4387.8,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.6,1.3,
4815,Цех_4,46,2017-03-31 10:00:00,3.0,3.0,3.5,3.0,3.6,2.1,,,,4.0,3.1,3.2,3.9,3.5,4.1,4.6,6.7,9.8,2.5,1.8,1.7,,,,,,,,,7186.0,5250.0,4627.0,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,,дКР,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,9.8,2.5,
4816,Цех_4,46,2017-05-24 10:00:00,2.2,2.0,3.1,4.3,3.9,2.9,,,,3.9,4.4,2.8,4.6,6.2,5.2,5.9,5.5,5.9,1.5,1.2,1.0,,,,,,,,,6970.0,5020.0,4320.0,52.7,51.7,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,пКР,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.2,1.5,
4817,Цех_4,46,2017-10-27 15:00:00,1.8,2.2,3.0,4.2,,,,,,4.3,,,5.7,,,6.4,,,2.2,1.0,1.4,,,,,,,,,7111.0,5209.0,4650.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.4,2.2,
4818,Цех_4,46,2019-07-22 14:00:00,2.8,2.1,4.1,4.1,3.4,3.4,,,,3.8,3.3,3.8,,5.9,5.3,3.8,5.8,5.6,4.2,3.7,3.0,,,,,,,,,,,,,,отлично,допустимо,допустимо,"SKF-GX,№71014",10 - 1000,,на кольцо,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.9,4.2,
4819,Цех_4,46,2019-10-10 14:00:00,3.1,2.5,3.3,3.9,4.3,3.9,,,,3.6,5.4,2.5,6.5,5.0,4.9,,3.9,,2.1,1.4,2.0,,,,,,,,,7320.0,5350.0,4760.0,51.1,59.7,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,1 режим(максимальный),Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.5,2.1,
4820,Цех_4,46,2019-10-10 14:30:00,1.7,2.4,3.2,3.5,3.9,3.7,,,,4.9,5.5,2.1,5.0,5.2,4.5,,5.2,,1.9,1.5,1.9,,,,,,,,,7250.0,5255.0,4650.0,51.2,59.7,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.5,1.9,
4821,Цех_4,46,2019-10-23 14:00:00,1.7,2.3,3.2,4.2,4.4,4.8,,,,4.7,4.3,2.1,6.4,5.5,4.5,,3.7,,1.6,1.3,1.6,,,,,,,,,7184.0,5167.0,4540.0,51.2,59.9,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.4,1.6,
4822,Цех_4,46,2019-11-08 14:00:00,1.8,2.0,3.0,4.8,4.9,5.3,,,,4.9,4.8,3.2,5.5,3.8,4.1,3.8,3.2,6.1,2.1,1.3,1.2,,,,,,,,,7040.0,5050.0,4520.0,51.2,59.9,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.1,2.1,
4823,Цех_4,46,2019-11-22 14:00:00,2.0,2.6,3.1,4.1,5.9,5.6,,,,4.6,5.2,5.2,4.4,3.1,3.6,4.3,4.4,5.2,1.6,1.2,1.7,,,,,,,,,7008.0,4994.0,4333.0,51.2,59.9,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.9,1.7,
4824,Цех_4,46,2019-12-09 14:00:00,2.3,2.7,3.8,5.1,4.7,3.4,,,,4.6,5.0,5.2,3.5,4.0,4.5,3.6,4.4,5.2,1.7,1.1,1.1,,,,,,,,,7040.0,5050.0,4520.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.2,1.7,
4825,Цех_4,46,2019-12-23 14:00:00,2.0,2.1,3.6,4.5,4.0,3.2,,,,4.1,4.9,4.7,3.2,3.7,3.2,4.5,4.7,5.3,1.8,1.3,1.1,,,,,,,,,7040.0,5050.0,4520.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.3,1.8,
4826,Цех_4,46,2020-01-10 14:00:00,2.2,2.0,3.1,2.4,3.4,2.1,,,,2.6,2.7,2.4,4.1,4.1,3.3,4.3,4.4,5.2,1.4,1.0,1.2,,,,,,,,,7185.0,5225.0,4667.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.2,1.4,
4827,Цех_4,46,2020-01-30 14:00:00,2.7,2.8,4.0,5.7,5.2,3.7,,,,6.5,5.8,5.6,4.7,4.9,4.0,5.4,5.2,5.5,1.7,1.0,1.4,,,,,,,,,7138.0,5093.0,4495.0,54.0,62.8,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.5,1.7,
4828,Цех_4,46,2020-02-10 14:00:00,2.2,3.0,3.6,6.4,6.1,4.5,,,,5.0,5.0,4.5,4.1,3.9,3.7,4.4,5.1,5.4,1.9,1.6,1.6,,,,,,,,,7138.0,5093.0,4495.0,54.0,62.8,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.4,1.9,
4829,Цех_4,46,2020-02-21 14:00:00,2.5,2.9,4.5,5.2,5.7,4.9,,,,4.8,4.7,4.6,3.8,4.8,3.2,6.5,5.8,4.6,2.1,1.9,2.0,,,,,,,,,7150.0,5050.0,4480.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.5,2.1,
4830,Цех_4,46,2020-04-22 14:00:00,3.9,3.6,4.4,4.3,4.2,2.2,,,,3.3,3.4,2.3,5.1,4.5,3.0,6.6,6.0,3.6,1.8,1.7,1.4,,,,,,,,,7040.0,5100.0,4590.0,,,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.6,1.8,
4831,Цех_4,46,2020-05-12 14:00:00,4.5,4.1,4.6,7.5,6.7,3.8,,,,6.5,4.7,2.8,5.0,6.3,4.0,6.4,6.0,4.4,1.5,1.4,1.6,,,,,,,,,7150.0,5240.0,4630.0,55.3,65.2,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,7.5,1.6,
4832,Цех_4,46,2020-05-18 14:00:00,5.6,2.6,3.8,7.4,9.8,4.1,,,,5.7,4.9,2.4,8.5,7.7,4.2,4.1,5.4,6.2,1.4,1.7,1.2,,,,,,,,,7140.0,5250.0,4540.0,55.1,65.4,хорошо,отлично,хорошо,ВК-5М №12628,10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,9.8,1.7,
4833,Цех_4,46,2020-06-04 14:00:00,4.5,2.3,3.9,6.3,7.5,3.5,,,,5.3,5.4,5.3,4.4,6.6,4.4,8.8,8.0,3.9,2.0,1.2,1.5,,,,,,,,,6815.0,4920.0,4622.0,54.5,64.0,хорошо,отлично,хорошо,ВК-5М №12628,10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,8.8,2.0,
4834,Цех_4,46,2020-09-15 14:00:00,4.9,2.5,4.1,5.5,7.3,3.0,,,,6.0,5.2,4.1,6.7,5.2,4.0,7.4,6.1,2.4,2.2,1.0,1.1,,,,,,,,,7140.0,5100.0,4200.0,64.06,73.46,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,7.4,2.2,
4835,Цех_4,46,2020-09-22 14:00:00,2.3,2.2,3.7,3.1,4.2,3.8,,,,3.2,4.2,2.3,5.9,6.1,4.8,4.7,4.7,5.8,1.9,1.9,2.2,,,,,,,,,7280.0,5290.0,4540.0,58.74,67.8,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.1,2.2,
4836,Цех_4,46,2020-10-05 14:00:00,2.4,2.0,2.4,4.0,3.1,1.9,,,,4.0,2.9,2.0,6.8,5.0,3.8,5.9,4.2,5.0,2.0,1.8,1.9,,,,,,,,,7090.0,5120.0,4300.0,59.3,70.1,отлично,отлично,отлично,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.8,2.0,
4837,Цех_4,46,2020-12-28 14:00:00,3.2,2.4,2.2,4.9,3.5,1.1,,,,4.9,3.5,2.2,7.6,5.5,3.2,7.5,5.9,4.2,2.1,1.4,1.3,,,,,,,,,7310.0,5250.0,4500.0,54.5,64.0,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,7.6,2.1,
4838,Цех_4,46,2021-01-12 14:00:00,4.4,2.9,1.6,5.9,3.4,1.5,,,,5.5,3.9,1.8,8.1,5.6,2.4,6.4,5.1,4.0,2.0,1.7,1.1,,,,,,,,,6920.0,4980.0,4600.0,58.71,70.1,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,8.1,2.0,
4839,Цех_4,46,2021-03-11 14:00:00,5.6,3.3,2.2,6.5,3.9,2.0,,,,6.9,4.2,2.2,7.6,5.2,2.5,7.2,5.5,4.6,2.5,2.2,1.6,,,,,,,,,7130.0,5150.0,4560.0,51.8,60.3,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,7.6,2.5,
4840,Цех_4,46,2021-03-29 14:00:00,4.0,3.6,4.2,6.2,8.1,4.1,,,,5.5,4.2,4.2,7.0,3.8,4.3,8.8,6.5,6.0,2.2,1.4,1.6,,,,,,,,,7110.0,5110.0,4590.0,55.4,64.8,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,8.8,2.2,
4841,Цех_4,46,2021-04-06 14:00:00,4.2,2.8,4.1,5.6,5.6,4.3,,,,6.2,4.8,4.7,5.1,5.3,4.9,6.1,7.9,5.7,1.8,1.1,1.3,,,,,,,,,7020.0,5060.0,4695.0,48.3,57.8,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,7.9,1.8,
4842,Цех_4,46,2021-05-11 14:00:00,4.5,2.3,4.4,5.9,5.2,4.1,,,,6.9,5.3,4.1,5.9,4.6,4.5,7.3,7.5,6.3,2.1,1.6,1.5,,,,,,,,,7370.0,5340.0,4580.0,60.0,71.1,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,7.5,2.1,
4843,Цех_4,46,2021-08-26 14:00:00,5.2,4.8,3.8,6.2,5.5,4.9,,,,7.5,5.5,4.9,5.7,5.8,4.9,7.8,7.1,6.9,2.2,1.8,1.1,,,,,,,,,7230.0,5210.0,4540.0,51.7,59.7,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,7.8,2.2,
4844,Цех_4,46,2022-01-31 14:00:00,4.2,2.8,4.1,6.8,5.6,4.3,,,,6.2,4.8,4.7,5.1,5.3,4.9,6.1,7.23,6.7,2.4,1.1,1.3,,,,,,,,,7230.0,5210.0,4540.0,51.7,59.7,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,7.23,2.4,
4845,Цех_4,46,2022-02-21 14:00:00,2.7,2.4,4.1,8.5,7.5,7.1,,,,5.0,4.7,4.9,4.4,4.5,3.4,3.9,8.7,8.5,1.5,1.0,1.4,,,,,,,,,7080.0,5090.0,4330.0,54.4,62.4,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,8.7,1.5,
4846,Цех_4,46,2022-03-04 14:00:00,3.2,3.6,4.3,9.4,6.7,6.5,,,,5.5,3.6,4.2,4.5,4.7,4.7,4.7,8.4,8.3,2.0,1.4,1.7,,,,,,,,,6985.0,4950.0,4220.0,51.2,59.6,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,9.4,2.0,
4847,Цех_4,47,2002-12-16 09:00:00,2.0,2.2,4.5,6.3,5.6,5.0,,,,4.2,4.0,3.0,4.3,4.0,4.0,7.0,7.4,4.9,4.8,1.6,1.7,,,,,,,,,7230.0,5080.0,4370.0,,,хорошо,тр.пр.мер,тр.пр.мер,,,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,7.4,4.8,
4848,Цех_4,47,2003-01-14 09:00:00,2.4,2.6,4.6,3.0,5.0,3.3,,,,4.0,4.0,4.8,4.5,4.2,4.1,7.2,7.5,5.3,3.7,1.2,1.5,,,,,,,,,7000.0,4870.0,4420.0,,,хорошо,допустимо,допустимо,,,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,7.5,3.7,
4849,Цех_4,47,2003-07-30 09:00:00,3.6,3.5,5.1,6.8,5.0,2.7,,,,5.3,4.4,2.1,6.0,3.9,3.0,8.2,6.3,4.1,6.0,3.7,3.7,,,,,,,,,7380.0,5170.0,4320.0,,,хорошо,тр.пр.мер,тр.пр.мер,№763/1023,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,8.2,6.0,
4850,Цех_4,47,2003-09-09 09:00:00,4.3,3.7,9.0,4.9,3.2,5.0,,,,4.1,2.2,1.8,4.3,3.0,7.5,5.0,4.8,4.0,4.0,2.1,1.2,,,,,,,,,7230.0,5040.0,4520.0,,,хорошо,допустимо,допустимо,№763/1023,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,9.0,4.0,
4851,Цех_4,47,2003-11-14 09:00:00,4.2,3.6,8.4,3.4,7.0,3.0,,,,4.3,4.3,2.3,5.2,3.8,2.9,4.2,3.5,5.4,5.5,2.2,2.2,,,,,,,,,7110.0,4930.0,4500.0,,,хорошо,тр.пр.мер,тр.пр.мер,ВИК-3,10 - 5000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,8.4,5.5,
4852,Цех_4,47,2003-12-30 16:00:00,,,,,7.0,,,,,,,,,,,,,,2.7,1.5,1.6,,,,,,,,,7160.0,4990.0,4500.0,,,хорошо,хорошо,хорошо,№763/б/н,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,7.0,2.7,
4853,Цех_4,47,2004-02-12 09:00:00,,,,,7.0,,,,,,,,,,,,,,5.9,3.1,1.6,,,,,,,,,,,4530.0,,,хорошо,тр.пр.мер,тр.пр.мер,ВИК-3 007,10 - 350*,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,7.0,5.9,
4854,Цех_4,47,2004-03-31 15:00:00,3.4,2.7,3.0,8.2,8.3,2.2,,,,3.5,3.3,1.2,3.5,2.8,2.7,2.7,2.0,2.6,3.9,0.4,1.1,,,,,,,,,7160.0,5050.0,4510.0,47.0,53.0,хорошо,допустимо,допустимо,007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,8.3,3.9,
4855,Цех_4,47,2004-04-01 10:00:00,3.5,2.7,3.2,5.9,8.1,2.0,,,,3.0,2.9,0.9,2.7,2.3,1.2,3.0,2.1,2.9,2.8,0.6,1.0,,,,,,,,,7070.0,5020.0,4610.0,47.5,55.0,хорошо,хорошо,хорошо,007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,8.1,2.8,
4856,Цех_4,47,2004-04-02 09:00:00,4.0,4.8,4.7,2.5,5.6,2.3,,,,2.8,3.0,0.9,3.5,2.4,2.0,3.4,1.8,2.5,5.3,1.1,1.7,,,,,,,,,7060.0,4980.0,4570.0,48.0,55.0,отлично,тр.пр.мер,тр.пр.мер,007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.6,5.3,
4857,Цех_4,47,2004-04-02 11:00:00,,,,,5.6,,,,,,,,,,,,,,2.5,1.2,1.3,,,,,,,,,7060.0,4980.0,4570.0,,,отлично,хорошо,хорошо,1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.6,2.5,
4858,Цех_4,47,2004-04-02 14:00:00,4.3,1.3,4.4,2.9,4.9,1.9,,,,2.2,3.0,0.8,3.3,2.3,2.8,3.5,2.4,2.2,6.4,0.7,1.4,,,,,,,,,7080.0,4970.0,4580.0,46.5,54.0,отлично,тр.пр.мер,тр.пр.мер,007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,4.9,6.4,
4859,Цех_4,47,2004-04-02 15:00:00,2.0,1.9,4.5,3.4,5.8,2.9,,,,3.5,3.9,2.2,4.3,3.5,2.3,3.6,4.1,3.8,5.5,1.2,1.4,,,,,,,,,7080.0,4970.0,4580.0,46.5,54.0,отлично,тр.пр.мер,тр.пр.мер,1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.8,5.5,
4860,Цех_4,47,2004-04-05 09:00:00,,,,,5.8,,,,,,,,,,,,,,6.4,1.2,1.3,,,,,,,,,7200.0,5070.0,4600.0,45.6,53.0,отлично,тр.пр.мер,тр.пр.мер,007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.8,6.4,
4861,Цех_4,47,2004-04-05 09:20:00,,,,,5.8,,,,,,,,,,,,,,6.3,1.3,1.2,,,,,,,,,7200.0,5070.0,4600.0,45.6,53.0,отлично,тр.пр.мер,тр.пр.мер,1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.8,6.3,
4862,Цех_4,47,2004-04-05 10:00:00,,,,,5.8,,,,,,,,,,,,,,4.7,1.7,1.2,,,,,,,,,7150.0,5000.0,4500.0,45.6,52.7,отлично,тр.пр.мер,тр.пр.мер,1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.8,4.7,
4863,Цех_4,47,2004-04-05 10:30:00,,,,,5.8,,,,,,,,,,,,,,5.4,1.7,1.0,,,,,,,,,7080.0,4920.0,4400.0,45.7,52.9,отлично,тр.пр.мер,тр.пр.мер,1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.8,5.4,
4864,Цех_4,47,2004-04-05 11:00:00,,,,,5.8,,,,,,,,,,,,,,5.1,1.8,0.9,,,,,,,,,7030.0,4860.0,4310.0,45.7,52.7,отлично,тр.пр.мер,тр.пр.мер,1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.8,5.1,
4865,Цех_4,47,2004-04-06 09:00:00,,,,,5.8,,,,,,,,,,,,,,6.4,1.7,1.3,,,,,,,,,7180.0,5060.0,4600.0,45.5,52.7,отлично,тр.пр.мер,тр.пр.мер,1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.8,6.4,
4866,Цех_4,47,2004-04-06 09:40:00,,,,,5.8,,,,,,,,,,,,,,5.3,1.6,1.4,,,,,,,,,7180.0,5060.0,4550.0,45.8,52.6,отлично,тр.пр.мер,тр.пр.мер,1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.8,5.3,
4867,Цех_4,47,2004-04-06 10:00:00,,,,,5.8,,,,,,,,,,,,,,6.9,1.9,1.9,,,,,,,,,7230.0,5070.0,4570.0,47.6,51.4,отлично,тр.пр.мер,тр.пр.мер,1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.8,6.9,
4868,Цех_4,47,2004-08-17 15:00:00,,,,,5.8,,,,,,,,,,,,,,4.2,1.8,1.2,,,,,,,,,,,4570.0,49.0,57.0,отлично,допустимо,допустимо,007,10 - 5000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.8,4.2,
4869,Цех_4,47,2004-08-20 15:00:00,4.7,6.1,6.7,6.4,4.5,3.4,,,,4.9,5.5,3.2,5.0,4.8,3.3,5.2,4.1,4.0,3.1,2.5,2.9,,,,,,,,,7390.0,5240.0,4470.0,51.0,57.8,отлично,хорошо,хорошо,ВК-5 1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.7,3.1,
4870,Цех_4,47,2004-08-27 11:00:00,,,,6.4,,,,,,,,,,,,,,,5.0,1.9,2.0,,,,,,,,,7360.0,5180.0,4450.0,57.0,66.6,отлично,тр.пр.мер,тр.пр.мер,ВК-5№1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.4,5.0,
4871,Цех_4,47,2004-10-08 15:00:00,5.5,6.7,5.7,8.7,5.9,2.9,8.8,7.0,5.3,5.1,4.6,1.2,4.4,2.7,2.7,3.6,1.8,2.6,3.6,0.4,0.6,,,,,,,,,7320.0,5160.0,4530.0,50.0,60.0,хорошо,допустимо,допустимо,ВИК-3 №007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,8.8,3.6,
4872,Цех_4,47,2004-12-06 13:50:00,2.8,2.7,5.2,3.9,6.3,2.7,4.4,4.4,3.3,3.9,3.6,1.9,4.3,4.3,2.6,3.6,2.7,3.8,2.4,1.3,1.7,,,,,,,,,7060.0,4960.0,4530.0,57.5,68.7,отлично,отлично,отлично,ВК-5 1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.3,2.4,
4873,Цех_4,47,2004-12-17 09:40:00,5.0,2.7,5.4,4.9,6.4,3.1,6.0,5.1,3.2,4.2,3.7,2.0,4.4,4.4,3.0,3.7,3.0,3.8,2.9,1.3,1.8,,,,,,,,,7150.0,5000.0,4520.0,55.4,66.0,отлично,хорошо,хорошо,ВК-5 1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.4,2.9,
4874,Цех_4,47,2004-12-27 14:30:00,4.4,3.3,5.2,4.3,6.8,3.0,5.3,5.2,3.7,4.0,3.8,1.9,5.1,3.5,2.3,3.7,3.3,3.5,5.0,1.1,1.2,,,,,,,,,7130.0,4950.0,4470.0,48.5,58.0,отлично,тр.пр.мер,тр.пр.мер,ВК-5 1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,6.8,5.0,
4875,Цех_4,47,2005-01-17 09:00:00,2.7,3.3,6.8,4.9,7.0,3.7,5.9,5.2,2.9,4.0,3.8,2.0,4.8,3.8,2.6,4.3,3.3,4.0,5.0,1.1,1.4,,,,,,,,,7120.0,5040.0,4600.0,48.4,58.2,хорошо,тр.пр.мер,тр.пр.мер,ВК-5№1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,7.0,5.0,
4876,Цех_4,47,2005-02-15 14:00:00,1.4,2.1,4.3,4.0,5.9,2.5,,,,3.0,4.1,1.9,4.0,2.7,2.4,4.4,3.4,3.7,6.3,0.7,0.7,,,,,,,,,7120.0,5000.0,4670.0,48.0,57.0,отлично,тр.пр.мер,тр.пр.мер,ВИК-3 №19,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,5.9,6.3,
4877,Цех_4,47,2005-02-16 14:00:00,1.6,1.7,4.3,2.7,4.8,2.3,,,,2.8,2.9,1.5,3.5,2.6,1.7,4.3,3.8,4.7,5.1,0.6,0.9,,,,,,,,,7050.0,4940.0,4580.0,48.4,56.9,отлично,тр.пр.мер,тр.пр.мер,ВИК-3 №19,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1,4.8,5.1,
